Entity,Code,Year,Mean,Median,Gap,GapRatio
Ireland,IRL,2008,47.5671463,40.0665473937988,7.500598906201198,0.1576844416710615
Ireland,IRL,2009,46.7954674,39.1312255859375,7.6642418140625,0.16378171305673292
Ireland,IRL,2010,44.9844284,37.9977493286132,6.986679071386796,0.1553132788364339
Ireland,IRL,2011,43.7814522,36.5376167297363,7.243835470263697,0.16545443575450194
Ireland,IRL,2012,44.1146011,36.5179290771484,7.5966720228516,0.17220312171997854
Ireland,IRL,2013,44.0154152,36.5798683166503,7.435546883349701,0.1689305178552468
Ireland,IRL,2014,46.1752892,38.4144821166992,7.760807083300804,0.168072733658175
Ireland,IRL,2015,47.6404877,40.1879158020019,7.452571897998098,0.15643357693834226
Ireland,IRL,2016,50.8923264,41.1962280273437,9.696098372656301,0.19052181455505837
Ireland,IRL,2017,54.0713501,44.8404922485351,9.230857851464897,0.17071624500577984
Ireland,IRL,2018,55.3652534,45.8137588500976,9.5514945499024,0.17251785123957186
Ireland,IRL,2019,56.8939018,47.4069175720214,9.486984227978603,0.16674870114073637
Ireland,IRL,2020,59.4241867,50.3976707458496,9.026515954150398,0.15189969699914121
Ireland,IRL,2021,60.6429558,51.9169807434082,8.7259750565918,0.1438909918139544
Ireland,IRL,2022,59.4562836,50.1004066467285,9.355876953271498,0.15735724446240865
Ireland,IRL,2023,59.1573334,50.4867820739746,8.670551326025397,0.14656764981947948
Israel,ISR,1979,21.8382454,17.4672718048095,4.370973595190502,0.20015223362177723
Israel,ISR,1986,21.8402271,17.4155254364013,4.4247016635987,0.20259412337331878
Israel,ISR,1992,25.8515873,20.8608436584472,4.990743641552797,0.193053663732006
Israel,ISR,1997,26.9858665,21.4606494903564,5.525217009643601,0.20474484336619694
Israel,ISR,2001,30.7873497,24.153522491455,6.633827208545,0.2154725000101259
Israel,ISR,2002,27.6037159,21.8480968475341,5.755619052465899,0.20850884979822223
Israel,ISR,2003,28.5438595,22.1663589477539,6.377500552246101,0.2234281090209998
Israel,ISR,2004,29.7063942,23.0819911956787,6.624403004321298,0.22299586276685504
Israel,ISR,2005,31.0766392,23.7233180999755,7.353321100024498,0.2366189295020196
Israel,ISR,2006,31.6688156,24.6929550170898,6.975860582910197,0.22027538607759609
Israel,ISR,2007,33.2092247,25.8836364746093,7.3255882253907,0.22058895657960662
Israel,ISR,2008,34.0879669,26.2510242462158,7.836942653784199,0.22990349283002265
Israel,ISR,2009,34.1317101,26.301097869873,7.830612230126999,0.22942337806059707
Israel,ISR,2010,34.9374542,26.9191837310791,8.018270468920896,0.22950357009472364
Israel,ISR,2011,34.788929,26.9028358459472,7.886093154052801,0.2266839877149653
Israel,ISR,2012,36.7356834,28.8838882446289,7.8517951553711,0.21373755511435782
Israel,ISR,2013,38.1583672,30.3292789459228,7.829088254077202,0.2051735655522808
Israel,ISR,2014,38.9200058,31.595230102539,7.324775697461,0.18820078637966184
Israel,ISR,2015,40.1415825,32.2640533447265,7.8775291552735,0.19624361235069643
Israel,ISR,2016,40.644146,33.2366981506347,7.4074478493652975,0.1822512853232369
Israel,ISR,2017,42.4814415,34.9515304565429,7.529911043457105,0.1772517781313307
Israel,ISR,2018,44.1214371,36.1354827880859,7.985954311914099,0.1809994151780269
Israel,ISR,2019,42.6156349,35.2581558227539,7.357479077246104,0.17264741202403402
Israel,ISR,2020,42.2018738,34.8792037963867,7.322670003613304,0.17351528129571592
Israel,ISR,2021,42.7783051,35.2843704223632,7.493934677636794,0.17518072911301
Israel,ISR,2022,45.2006111,37.4846534729003,7.715957627099705,0.1707047192355261
Italy,ITA,1977,28.0488167,23.1302261352539,4.918590564746101,0.17535821982629665
Italy,ITA,1978,30.5122948,25.4074840545654,5.104810745434598,0.16730340273962607
Italy,ITA,1979,31.7333241,26.6430053710937,5.0903187289063005,0.1604092503157052
Italy,ITA,1980,33.375267,27.5447959899902,5.830471010009802,0.17469436304464028
Italy,ITA,1981,32.2460136,26.977741241455,5.268272358544998,0.16337747741150238
Italy,ITA,1982,33.09058,28.6909656524658,4.399614347534204,0.1329567008959711
Italy,ITA,1983,33.0870628,28.8730812072753,4.2139815927247,0.12736040119961026
Italy,ITA,1984,34.6570435,29.5896377563476,5.067405743652401,0.14621575391023764
Italy,ITA,1986,33.1902924,28.1645965576171,5.025695842382898,0.15142065582956113
Italy,ITA,1987,38.8448906,32.3552322387695,6.4896583612304966,0.1670659451215058
Italy,ITA,1989,42.3094635,35.534568786621,6.774894713378998,0.16012717139225835
Italy,ITA,1991,41.4881592,35.6551055908203,5.8330536091797,0.1405956234659768
Italy,ITA,1993,40.4921532,34.8979873657226,5.594165834277398,0.13815431860702823
Italy,ITA,1995,40.1893768,33.9374771118164,6.251899688183599,0.15556100108981036
Italy,ITA,1998,43.5871277,36.2797355651855,7.307392134814506,0.1676502334613461
Italy,ITA,2000,44.4235992,37.3519821166992,7.071617083300801,0.15918604549495396
Italy,ITA,2002,44.4437485,37.5904083251953,6.8533401748047,0.15420256855257608
Italy,ITA,2003,54.5548172,45.6787490844726,8.876068115527403,0.16269998821529189
Italy,ITA,2004,56.1245193,47.2553329467773,8.869186353222702,0.15802694551047497
Italy,ITA,2005,55.2555351,47.0785675048828,8.176967595117205,0.1479845879751005
Italy,ITA,2006,56.3218613,47.8371772766113,8.484684023388702,0.1506463711878198
Italy,ITA,2007,56.6701775,48.8481521606445,7.822025339355498,0.13802718968641836
Italy,ITA,2008,55.8491592,47.6207084655761,8.228450734423902,0.14733347560268914
Italy,ITA,2009,56.4639053,48.1125450134277,8.351360286572302,0.14790617549743415
Italy,ITA,2010,55.4390564,47.0234222412109,8.415634158789096,0.1517997365984948
Italy,ITA,2011,54.6121445,46.0584869384765,8.5536575615235,0.15662555718762336
Italy,ITA,2012,52.1475983,44.0242919921875,8.123306307812499,0.1557752719709145
Italy,ITA,2013,51.55439,43.7287826538085,7.825607346191497,0.15179322936788694
Italy,ITA,2014,51.3358002,43.9375,7.398300200000001,0.1441158055621387
Italy,ITA,2015,52.617897,45.198917388916,7.418979611083998,0.14099726583683111
Italy,ITA,2016,53.8754005,46.1918754577636,7.683525042236397,0.14261657400090041
Italy,ITA,2017,54.817112,46.4360809326171,8.3810310673829,0.15289078102806472
Italy,ITA,2018,55.0503159,46.5994606018066,8.450855298193403,0.15351147691040593
Italy,ITA,2019,57.1673508,48.8311882019043,8.336162598095704,0.14582034118145115
Italy,ITA,2020,57.0096474,47.9282455444335,9.081401855566497,0.1592958783247359
Italy,ITA,2021,59.0809631,49.6978302001953,9.3831328998047,0.15881821161112217
Italy,ITA,2022,58.2579384,49.9364318847656,8.321506515234404,0.14283901462662132
Italy,ITA,2023,57.5090904,48.7903861999511,8.718704200048897,0.15160567032805822
Jamaica,JAM,1988,9.56718159,6.89806127548217,2.669120314517831,0.2789871070606313
Jamaica,JAM,1990,8.92586422,6.41579675674438,2.510067463255619,0.28121282168188966
Jamaica,JAM,1993,6.31050444,5.1269474029541,1.1835570370459,0.18755347505086298
Jamaica,JAM,1996,9.64942646,7.13482666015625,2.514599799843751,0.2605957784400536
Jamaica,JAM,1999,12.9946089,9.00775623321533,3.986852666784669,0.30680820773179784
Jamaica,JAM,2002,14.2153473,8.91276836395263,5.30257893604737,0.37301789566881494
Jamaica,JAM,2004,14.1738625,9.27801513671875,4.89584736328125,0.34541377576375176
Jamaica,JAM,2018,17.7077694,14.0417518615722,3.6660175384278,0.20702875984073973
Jamaica,JAM,2021,18.9420433,14.2937784194946,4.648264880505401,0.24539405843853185
Japan,JPN,2008,48.7629623,41.7392578125,7.023704487499998,0.14403769082544024
Japan,JPN,2009,47.4108124,40.9232063293457,6.487606070654294,0.136838112283735
Japan,JPN,2010,48.2463074,42.1477088928222,6.0985985071777975,0.12640549786775593
Japan,JPN,2011,46.3096275,39.7666931152343,6.542934384765701,0.1412866986409187
Japan,JPN,2012,46.7515945,40.0558586120605,6.695735887939506,0.14321941229062263
Japan,JPN,2013,45.7916985,40.3814544677734,5.4102440322266006,0.11814901411063843
Japan,JPN,2014,46.6443748,39.9172096252441,6.727165174755903,0.1442224320424572
Japan,JPN,2015,47.2595596,41.2406616210937,6.018897978906303,0.12735831712884396
Japan,JPN,2016,46.7709923,40.407054901123,6.363937398877006,0.13606590508187713
Japan,JPN,2017,47.4810753,41.0310821533203,6.449993146679702,0.1358434514367391
Japan,JPN,2018,46.2133179,40.1179389953613,6.0953789046387,0.13189658699313386
Japan,JPN,2019,46.602787,40.1753501892089,6.4274368107911,0.1379195800197765
Japan,JPN,2020,48.108242,42.1728057861328,5.935436213867199,0.1233767015196107
Kazakhstan,KAZ,1993,6.84517813,5.7712059020996,1.0739722279004003,0.1568947085823171
Kazakhstan,KAZ,1996,7.30051422,5.79010438919067,1.51040983080933,0.20689088265474673
Kazakhstan,KAZ,2001,6.34245825,5.09863471984863,1.2438235301513698,0.19611063740961476
Kazakhstan,KAZ,2002,6.70331907,5.38270139694213,1.3206176730578703,0.1970095200999988
Kazakhstan,KAZ,2003,7.20727396,5.89494323730468,1.3123307226953198,0.18208420131920722
Kazakhstan,KAZ,2004,7.63408232,6.3225131034851,1.3115692165148998,0.17180443719853675
Kazakhstan,KAZ,2005,8.34899616,6.29369115829467,2.0553050017053307,0.24617390669698555
Kazakhstan,KAZ,2006,9.3347559,7.72278785705566,1.6119680429443397,0.17268454153625376
Kazakhstan,KAZ,2007,10.8178587,9.01177501678466,1.8060836832153395,0.16695389848411862
Kazakhstan,KAZ,2008,10.7531328,9.03985691070556,1.7132758892944402,0.15932806942498098
Kazakhstan,KAZ,2009,10.6124077,9.03926467895507,1.573143021044931,0.14823620289719278
Kazakhstan,KAZ,2010,11.2858076,9.58346366882324,1.7023439311767596,0.15083935430343148
Kazakhstan,KAZ,2011,13.3927402,11.4146270751953,1.9781131248047004,0.14770040299928316
Kazakhstan,KAZ,2012,13.6161852,11.6182985305786,1.9978866694213995,0.14672881134294496
Kazakhstan,KAZ,2013,14.2593164,12.2758350372314,1.9834813627686003,0.13910073296140624
Kazakhstan,KAZ,2014,13.9161434,11.9740018844604,1.9421415155395998,0.13956032642920307
Kazakhstan,KAZ,2015,13.280057,11.3967370986938,1.8833199013061996,0.14181564893179296
Kazakhstan,KAZ,2016,12.2987938,10.5409898757934,1.7578039242066001,0.14292490408340694
Kazakhstan,KAZ,2017,13.2361002,11.2361936569213,1.9999065430786995,0.15109484764090103
Kazakhstan,KAZ,2018,14.0785685,11.8027572631835,2.2758112368164998,0.16165075567281573
Kazakhstan,KAZ,2019,14.0559425,11.7313776016235,2.324564898376501,0.16537951107700538
Kazakhstan,KAZ,2020,14.3950996,11.8407049179077,2.5543946820922994,0.17744890643843128
Kazakhstan,KAZ,2021,15.0935431,12.2440023422241,2.8495407577759,0.18879203768768515
Kenya,KEN,1992,8.42335796,4.5352988243103,3.8880591356897005,0.4615806610799312
Kenya,KEN,1994,5.71064568,4.15775108337402,1.55289459662598,0.27192977530799634
Kenya,KEN,1997,6.14718294,4.15639734268188,1.99078559731812,0.32385331895102504
Kenya,KEN,2005,5.01561165,3.3350510597229,1.6805605902771004,0.3350659316450667
Kenya,KEN,2015,5.13421631,3.74663996696472,1.3875763430352803,0.2702605927087011
Kenya,KEN,2020,4.2380085,3.24671745300292,0.9912910469970804,0.23390492185116674
Kenya,KEN,2021,4.34319496,3.15979719161987,1.18339776838013,0.2724717124787164
Kenya,KEN,2022,4.44054604,3.21497845649719,1.22556758350281,0.27599479263654025
Kiribati,KIR,2006,6.13442516,4.91477918624877,1.2196459737512297,0.19881992883441252
Kiribati,KIR,2019,6.90750694,5.88750696182251,1.0199999781774904,0.14766542937088825
Kiribati,KIR,2023,9.03587627,8.05118465423584,0.9846916157641594,0.10897577460566085
Kosovo,OWID_KOS,2017,10.9354687,8.39555072784423,2.53991797215577,0.23226420758314367
Kosovo,OWID_KOS,2018,9.38167953,7.49035358428955,1.8913259457104497,0.20159779916405327
Kosovo,OWID_KOS,2019,12.6328411,10.1589021682739,2.473938931726101,0.1958339309536713
Kosovo,OWID_KOS,2020,17.9021263,10.7130365371704,7.1890897628295996,0.4015774239526843
Kosovo,OWID_KOS,2021,11.9040785,8.79878139495849,3.10529710504151,0.2608599317487288
Kosovo,OWID_KOS,2022,12.3461494,10.448184967041,1.8979644329590002,0.15372926176958462
Kyrgyzstan,KGZ,2000,2.93509555,2.39911866188049,0.5359768881195102,0.18260968986836226
Kyrgyzstan,KGZ,2001,3.10668397,2.58380889892578,0.5228750710742203,0.1683064888876419
Kyrgyzstan,KGZ,2002,3.18624878,2.63406515121459,0.5521836287854103,0.17330210756029235
Kyrgyzstan,KGZ,2003,3.34952521,2.8024616241455,0.5470635858545001,0.16332571082649058
Kyrgyzstan,KGZ,2004,4.99767971,3.86309051513671,1.13458919486329,0.22702319090058096
Kyrgyzstan,KGZ,2005,4.46759605,3.56349325180053,0.90410279819947,0.20236896713154495
Kyrgyzstan,KGZ,2006,5.86446571,4.37596368789672,1.4885020221032805,0.2538171584096926
Kyrgyzstan,KGZ,2007,5.57231426,4.45912981033325,1.1131844496667496,0.19977057964185058
Kyrgyzstan,KGZ,2008,6.25833941,5.26461553573608,0.9937238742639192,0.15878395356379676
Kyrgyzstan,KGZ,2009,6.38980818,5.31285572052001,1.0769524594799904,0.16854222053970802
Kyrgyzstan,KGZ,2010,6.08697796,5.12856149673461,0.9584164632653893,0.15745357869923837
Kyrgyzstan,KGZ,2011,6.06952429,5.19624757766723,0.8732767123327703,0.14387893854738493
Kyrgyzstan,KGZ,2012,5.86085367,5.06005573272705,0.8007979372729501,0.13663503345459743
Kyrgyzstan,KGZ,2013,5.77713585,4.8722710609436,0.9048647890563997,0.15662861538151293
Kyrgyzstan,KGZ,2014,6.0374341,5.15806627273559,0.8793678272644092,0.14565257569675324
Kyrgyzstan,KGZ,2015,5.93765354,4.95886325836181,0.9787902816381902,0.16484462676112796
Kyrgyzstan,KGZ,2016,6.05572605,5.16517972946167,0.8905463205383297,0.14705855469441684
Kyrgyzstan,KGZ,2017,6.0972929,5.19305610656738,0.9042367934326201,0.14830135410300202
Kyrgyzstan,KGZ,2018,6.51691103,5.51884126663208,0.9980697633679201,0.15315074254863964
Kyrgyzstan,KGZ,2019,6.90411901,5.68242788314819,1.2216911268518098,0.17695105270959255
Kyrgyzstan,KGZ,2020,6.28243828,5.28898906707763,0.9934492129223704,0.1581311536453917
Kyrgyzstan,KGZ,2021,6.85118818,5.73854780197143,1.11264037802857,0.162401082673016
Kyrgyzstan,KGZ,2022,6.76185036,5.87405061721801,0.8877997427819908,0.1312953844754989
Kyrgyzstan,KGZ,2023,7.38898516,6.33972072601318,1.0492644339868198,0.14200386267751278
Kyrgyzstan,KGZ,2024,8.03424835,6.85668039321899,1.1775679567810107,0.1465685283155344
Laos,LAO,1992,4.35470104,3.37067699432373,0.9840240456762701,0.22596822069702174
Laos,LAO,1997,3.33090997,2.58969616889953,0.7412138011004701,0.22252591867575156
Laos,LAO,2002,4.09888887,3.27959465980529,0.8192942101947098,0.1998820256365501
Laos,LAO,2007,4.69480848,3.59212231636047,1.1026861636395298,0.23487351365598833
Laos,LAO,2012,5.97912359,4.60013198852539,1.3789916014746106,0.23063440330635657
Laos,LAO,2018,7.20700884,5.25760984420776,1.9493989957922402,0.27048655538935623
Laos,LAO,2024,7.87754726,6.17050647735595,1.7070407826440501,0.21669699035789092
Latvia,LVA,1993,9.74890423,8.50032520294189,1.2485790270581116,0.1280737811759293
Latvia,LVA,1995,11.5463572,9.9531078338623,1.5932493661376999,0.13798718838680132
Latvia,LVA,1996,11.1985054,9.67962455749511,1.51888084250489,0.13563246060540277
Latvia,LVA,2004,15.3754673,12.0649251937866,3.3105421062134006,0.21531326766331196
Latvia,LVA,2005,17.5985546,13.3140659332275,4.2844886667725,0.24345684996042233
Latvia,LVA,2006,20.8944054,16.538984298706,4.355421101293999,0.20844915267576836
Latvia,LVA,2007,27.1913109,21.5377216339111,5.6535892660889004,0.2079189667199495
Latvia,LVA,2008,26.4785461,21.3386478424072,5.139898257592797,0.1941155771235037
Latvia,LVA,2009,21.8019676,17.8203220367431,3.981645563256901,0.18262780847619003
Latvia,LVA,2010,20.5970535,17.6193389892578,2.977714510742203,0.1445699265063424
Latvia,LVA,2011,21.0426083,17.1678638458251,3.874744454174902,0.18413803074854088
Latvia,LVA,2012,21.6160202,17.7252006530761,3.8908195469239004,0.17999703511212947
Latvia,LVA,2013,23.9276657,19.1334228515625,4.794242848437499,0.20036400159324771
Latvia,LVA,2014,26.2253151,21.1763038635253,5.049011236474701,0.1925243306790507
Latvia,LVA,2015,28.1821175,23.0735073089599,5.1086101910401,0.1812713395663083
Latvia,LVA,2016,29.600214,24.3802890777587,5.219924922241301,0.17634753999553182
Latvia,LVA,2017,32.0937271,26.2989673614501,5.794759738549903,0.1805573942999566
Latvia,LVA,2018,34.9453011,28.3186016082763,6.626699491723702,0.1896306308181646
Latvia,LVA,2019,36.2972946,29.6910362243652,6.606258375634802,0.18200415343447668
Latvia,LVA,2020,39.1321564,31.4867343902587,7.645422009741299,0.19537441104935632
Latvia,LVA,2021,40.902153,33.9152183532714,6.986934646728599,0.1708207058618308
Latvia,LVA,2022,37.9860992,31.6410446166992,6.345054583300797,0.16703622422227543
Latvia,LVA,2023,40.0180931,32.9529342651367,7.065158834863304,0.1765491128527387
Lebanon,LBN,2011,25.1845531,21.3647499084472,3.819803191552797,0.15167246273481808
Lebanon,LBN,2022,10.0550804,8.18707275390625,1.8680076460937496,0.18577749473726232
Lithuania,LTU,1993,6.50005293,5.29718494415283,1.2028679858471696,0.18505510628929134
Lithuania,LTU,2004,15.7306166,12.7907314300537,2.939885169946299,0.18688937914527134
Lithuania,LTU,2005,18.220562,14.9919872283935,3.2285747716065014,0.17719402791233888
Lithuania,LTU,2006,22.6917515,18.5911903381347,4.100561161865297,0.18070712443088835
Lithuania,LTU,2007,26.9265366,21.9611454010009,4.9653911989991,0.18440511948347268
Lithuania,LTU,2008,28.8254757,23.5561828613281,5.269292838671898,0.18279985709557253
Lithuania,LTU,2009,23.8876514,19.4622497558593,4.425401644140699,0.1852589679092813
Lithuania,LTU,2010,21.4925098,18.8292217254638,2.663288074536201,0.12391703432124064
Lithuania,LTU,2011,23.5003643,20.1138324737548,3.3865318262452,0.14410550334512048
Lithuania,LTU,2012,25.30443,20.7553176879882,4.5491123120118,0.17977533230394047
Lithuania,LTU,2013,26.4310913,21.4816436767578,4.9494476232422,0.18725854211105541
Lithuania,LTU,2014,28.8781757,22.8823299407959,5.9958457592041015,0.20762550313052155
Lithuania,LTU,2015,31.7925205,25.2616672515869,6.5308532484130986,0.20542105959837625
Lithuania,LTU,2016,34.0129051,27.0347080230712,6.978197076928797,0.205163218384683
Lithuania,LTU,2017,36.2201118,28.5738353729248,7.646276427075197,0.21110582069145345
Lithuania,LTU,2018,38.8932953,31.2641220092773,7.629173290722697,0.19615651571500287
Lithuania,LTU,2019,42.8106575,34.251220703125,8.559436796874998,0.19993705532027856
Lithuania,LTU,2020,48.7067451,37.9623489379882,10.744396162011796,0.22059359827786554
Lithuania,LTU,2021,50.2281799,38.9335174560546,11.294662443945398,0.22486704607716432
Lithuania,LTU,2022,46.8238297,36.8263473510742,9.9974823489258,0.2135127009682807
Lithuania,LTU,2023,46.5285454,37.5957069396972,8.932838460302797,0.19198619650600118
Luxembourg,LUX,1985,49.4200516,43.3115425109863,6.108509089013701,0.12360385898532127
Luxembourg,LUX,1986,54.633255,47.592227935791,7.041027064208997,0.12887804441102763
Luxembourg,LUX,1987,60.2693558,52.0910415649414,8.1783142350586,0.13569606189583
Luxembourg,LUX,1988,62.6963577,54.0755424499511,8.6208152500489,0.13750105375019098
Luxembourg,LUX,1989,67.9113235,55.6477622985839,12.263561201416096,0.18058197910715282
Luxembourg,LUX,1990,68.6924133,59.6171607971191,9.0752525028809,0.13211433500300243
Luxembourg,LUX,1991,68.9283676,60.4604568481445,8.467910751855499,0.12285088196192098
Luxembourg,LUX,1992,71.7435837,62.1598587036132,9.583724996386799,0.13358302585582715
Luxembourg,LUX,1993,71.8484879,62.2382278442382,9.610260055761792,0.1337573042474815
Luxembourg,LUX,1994,68.4677963,59.9835548400878,8.484241459912205,0.12391579572296246
Luxembourg,LUX,1995,70.1038437,60.847312927246,9.256530772753997,0.1320402746012912
Luxembourg,LUX,1996,70.2845154,60.9015808105468,9.382934589453207,0.13349931398194156
Luxembourg,LUX,1997,72.8075104,61.6654357910156,11.142074608984402,0.15303468759981664
Luxembourg,LUX,1998,74.27900700000001,63.130859375,11.148147625000007,0.15008476924038586
Luxembourg,LUX,1999,76.8375168,66.2820587158203,10.555458084179705,0.13737375339255764
Luxembourg,LUX,2000,76.646347,65.1715469360351,11.474800063964906,0.14971098445128644
Luxembourg,LUX,2001,78.8654938,66.2005767822265,12.66491701777349,0.16058882544869693
Luxembourg,LUX,2002,83.688385,69.7989349365234,13.889450063476602,0.16596628150342013
Luxembourg,LUX,2003,81.7989349,70.0061492919921,11.792785608007904,0.14416796040712143
Luxembourg,LUX,2004,84.0106506,72.2422332763671,11.768417323632903,0.14008244478031578
Luxembourg,LUX,2005,86.8428955,74.5447006225586,12.298194877441404,0.14161428872948398
Luxembourg,LUX,2006,85.8361359,73.1019821166992,12.734153783300798,0.1483542292506762
Luxembourg,LUX,2007,86.9582977,74.2988815307617,12.659416169238298,0.1455803126794454
Luxembourg,LUX,2008,86.6967697,71.6745223999023,15.022247300097703,0.17327343743117227
Luxembourg,LUX,2009,86.3826904,74.5999908447265,11.782699555273496,0.13640116440820527
Luxembourg,LUX,2010,84.7565079,72.9697189331054,11.786788966894605,0.13906647712292786
Luxembourg,LUX,2011,83.7674789,71.3773727416992,12.390106158300796,0.1479106966212015
Luxembourg,LUX,2012,84.9169998,69.3367462158203,15.580253584179701,0.18347626059416788
Luxembourg,LUX,2013,84.3605499,71.7232131958007,12.6373367041993,0.14980149749117863
Luxembourg,LUX,2014,85.1487579,72.7025756835937,12.446182216406314,0.14616986228998546
Luxembourg,LUX,2015,79.5255432,66.9531097412109,12.572433458789106,0.15809302210197423
Luxembourg,LUX,2016,86.1654434,73.0810089111328,13.084434488867203,0.1518524593220767
Luxembourg,LUX,2017,86.3343201,71.2762145996093,15.058105500390695,0.1744162168990162
Luxembourg,LUX,2018,90.6680908,74.6627502441406,16.005340555859405,0.1765267186574464
Luxembourg,LUX,2019,91.2581329,75.081802368164,16.176330531836,0.1772590564565013
Luxembourg,LUX,2020,100.847153,84.0295639038086,16.817589096191412,0.16676315191755003
Luxembourg,LUX,2021,100.596054,86.1215209960937,14.474533003906302,0.14388768175644645
Luxembourg,LUX,2022,103.267418,87.4691925048828,15.798225495117208,0.15298363996199854
Luxembourg,LUX,2023,106.095955,89.4851913452148,16.610763654785202,0.156563590523175
Madagascar,MDG,1980,3.57645655,2.37349939346313,1.2029571565368702,0.33635447256779066
Madagascar,MDG,1993,2.26426625,1.55085015296936,0.71341609703064,0.31507606361691787
Madagascar,MDG,1997,2.16609883,1.65727341175079,0.5088254182492102,0.2349040640261138
Madagascar,MDG,1999,2.20981145,1.68019771575927,0.5296137342407301,0.2396646710472652
Madagascar,MDG,2001,4.11078691,2.60370564460754,1.50708126539246,0.36661624608327364
Madagascar,MDG,2005,3.83588743,2.77613997459411,1.05974745540589,0.276271781887481
Madagascar,MDG,2010,3.33742452,2.33059740066528,1.0068271193347198,0.3016778696570252
Madagascar,MDG,2012,3.13465261,2.20445799827575,0.9301946117242497,0.29674567725839635
Madagascar,MDG,2021,2.91194582,2.23939442634582,0.6725513936541803,0.2309628802276892
Malaysia,MYS,1984,15.0948868,9.76144409179687,5.33344270820313,0.3533277711100907
Malaysia,MYS,1987,14.5138578,9.5820140838623,4.931843716137701,0.33980240016804497
Malaysia,MYS,1989,14.2772083,9.55372142791748,4.723486872082519,0.33084107010489716
Malaysia,MYS,1992,15.8462095,10.339614868164,5.506594631836,0.34750232425211847
Malaysia,MYS,1995,16.4867649,10.6287651062011,5.8579997937989,0.3553152986247108
Malaysia,MYS,1997,20.5493355,13.1014928817749,7.447842618225101,0.3624371512268657
Malaysia,MYS,2003,18.9629288,12.7262525558471,6.2366762441529,0.32888781632470715
Malaysia,MYS,2006,20.6857243,14.3145875930786,6.3711367069213996,0.30799679114554374
Malaysia,MYS,2008,21.5942726,14.8296575546264,6.764615045373601,0.31325968559707823
Malaysia,MYS,2011,26.2469807,18.5732955932617,7.673685106738301,0.2923644892510741
Malaysia,MYS,2013,30.1840248,21.9848098754882,8.1992149245118,0.27164087555718547
Malaysia,MYS,2015,33.5524101,24.7098140716552,8.842596028344804,0.26354577814202396
Malaysia,MYS,2018,37.4921188,27.6736164093017,9.818502390698299,0.26188176888787357
Malaysia,MYS,2021,39.6962624,29.554759979248,10.141502420752001,0.2554775136903569
Mali,MLI,1994,1.56318426,0.918124556541442,0.6450597034585581,0.4126574966015574
Mali,MLI,2001,2.84270501,2.05669665336608,0.78600835663392,0.2765001482281554
Mali,MLI,2006,3.1966145,2.36853528022766,0.8280792197723401,0.25904882173697835
Mali,MLI,2009,3.02720261,2.42266654968261,0.6045360603173897,0.19970122195335638
Mali,MLI,2018,5.39854097,4.12962865829467,1.2689123117053303,0.23504726902263934
Mali,MLI,2021,4.77777433,3.66974163055419,1.1080326994458098,0.23191398816984515
Malta,MLT,2006,37.4097443,33.379711151123,4.030033148877003,0.10772682958105657
Malta,MLT,2007,40.7751274,36.1400337219238,4.635093678076203,0.11367453576800357
Malta,MLT,2008,41.8335762,36.6440963745117,5.189479825488306,0.12405059038410168
Malta,MLT,2009,41.0310745,35.4673614501953,5.563713049804704,0.1355975469227525
Malta,MLT,2010,41.5475349,36.5969924926757,4.950542407324299,0.11915369754763233
Malta,MLT,2011,42.3911781,37.3257522583007,5.0654258416992946,0.1194924526454549
Malta,MLT,2012,43.9105415,38.31103515625,5.599506343750001,0.12752077638919576
Malta,MLT,2013,46.2704887,40.5524635314941,5.718025168505903,0.12357823159334609
Malta,MLT,2014,48.9979095,43.0376052856445,5.960304214355496,0.12164405124989049
Malta,MLT,2015,49.2349548,42.6664161682128,6.568538631787199,0.13341209834495876
Malta,MLT,2016,52.3518143,46.0759010314941,6.275913268505903,0.11987957537712123
Malta,MLT,2017,52.7132607,46.4343910217285,6.278869678271498,0.11911366504162202
Malta,MLT,2018,54.03302,47.6662940979003,6.366725902099702,0.11783028048588996
Malta,MLT,2019,58.8608513,49.323429107666,9.537422192333999,0.1620333716161186
Malta,MLT,2020,61.4933548,51.9086418151855,9.584712984814502,0.15586583324308242
Malta,MLT,2021,64.5308151,54.0424613952636,10.488353704736397,0.16253248449571184
Malta,MLT,2022,65.4473495,53.5248298645019,11.922519635498098,0.1821696329428604
Malta,MLT,2023,65.0806808,56.0288772583007,9.051803541699293,0.13908587664466002
Mexico,MEX,1984,10.605938,6.69662904739379,3.90930895260621,0.3685962479326402
Mexico,MEX,1989,10.9552879,6.86667394638061,4.08861395361939,0.3732091745046144
Mexico,MEX,1992,12.8721094,7.5061297416687,5.365979658331299,0.4168687113808479
Mexico,MEX,1994,13.3467674,7.75142765045166,5.595339749548339,0.41922808586207466
Mexico,MEX,1996,9.72536659,5.80961656570434,3.9157500242956598,0.40263263991734627
Mexico,MEX,1998,10.5762091,6.31745338439941,4.25875571560059,0.4026731766867762
Mexico,MEX,2000,12.5917301,7.3779125213623,5.213817578637699,0.4140668150628244
Mexico,MEX,2002,12.6219845,7.7943730354309,4.8276114645691,0.3824764215618471
Mexico,MEX,2004,13.325511,8.24076652526855,5.084744474731451,0.3815796988746961
Mexico,MEX,2005,13.7075834,8.5918607711792,5.1157226288208015,0.3732038302842499
Mexico,MEX,2006,14.3051329,9.00679969787597,5.298333202124031,0.3703798656861154
